Sample.ID,Lat,Long,Cropping.Season,Region,CO2,Humidity,PEV,Rainfall,Temp,Grain.As,Grain.Se,Grain.P,Grain.S,Grain.Mn,Grain.Fe,Grain.Cu,Straw.As,Straw.Se,Straw.Al,Straw.P,Straw.S,Straw.Mn,Straw.Fe,Straw.Cu,Soil.As,Soil.Se,Soil.Al,Soil.P,Soil.S,Soil.Mn,Soil.Fe,Soil.Cu,Soil.pH,Soil.Clay,SOM
23VINIF_72_#1,16.596414,107.348624,Winter season,North Central ,420.1775,86.25817104,5.314153659,6.316585552,25.46104676,0.268370847,0.06264105,2725.193918,966.251174,14.46096961,1.721294138,3.170991087,2.535772431,0.180531394,194.4720111,1416.03883,1635.319866,665.5029324,336.9851296,2.955466772,6.75,7.76,79416.73,477.9,1625.57,161.06,22865.34,17.01,4.17,9.359064094,9.75
23VINIF_73_#1,16.997621,107.054186,Winter season,North Central ,420.1775,84.76381478,6.087482154,4.315276296,25.47385398,0.256178659,0.053631193,3150.47241,940.3844781,15.84142288,1.049256374,0.612954597,1.199848086,,125.5402356,1875.556398,696.6703162,488.5314391,457.1479486,0.658891617,3.63,8.5,39680.38,225.44,1291.07,113.48,17041.41,12.83,4.16,16.39836016,5.265
23VINIF_74_#1,16.648844,107.303293,Winter season,North Central ,420.1775,86.38745872,5.063717556,5.629081343,25.78195497,0.32667526,0.092271778,3245.193118,900.0895614,17.39874032,9.410928962,1.589164152,2.254677631,0.024612679,208.6604576,953.293262,1202.434882,270.5378693,329.7078058,1.031020839,5.4,10.87,51206.41,339.66,1501.74,110.22,16336.06,10.51,4.15,8.497450765,7.995
23VINIF_75_#1,16.789905,107.196593,Winter season,North Central ,420.1775,86.05816931,5.457551829,4.698243515,26.13800779,0.31935578,0.063175125,3491.109879,883.3869735,20.83946106,5.774518148,0.580175493,1.139466435,0.128235945,105.336956,1809.49583,738.5328746,494.1598423,318.1647967,0.846921866,5.53,9.02,49889.71,293.46,1357.76,298.07,26759.27,15.83,3.99,11.93880612,4.095
23VINIF_76_#1,16.821302,107.125502,Winter season,North Central ,420.1775,85.46374588,5.431880059,4.401438645,25.67760249,0.37288838,0.070661994,3456.469211,1061.773601,17.15197604,12.41103135,2.220645529,2.079371558,0.041899769,98.42847861,1662.2285,326.1245226,301.8325621,382.9399725,0.64313084,8.09,11.97,76435.47,366.17,1554.48,130.11,36747.5,18.40,4.12,21.91780822,7.215
23VINIF_77_#1,16.973126,107.07654,Winter season,North Central ,420.1775,84.76381478,6.087482154,4.315276296,25.47385398,0.299294566,,2695.541437,907.8896047,9.508493749,8.626535385,1.712023334,1.661407868,,113.7674612,944.4321202,1319.544014,179.4545296,412.6578406,1.661303014,8.11,13.33,76436.35,373.29,1610.85,128.42,36413.78,18.18,4,9.797060882,4.29
23VINIF_78_#1,17.595311,106.526577,Winter season,North Central ,420.1775,84.73726688,6.258214125,4.20956268,24.5910938,0.251262676,0.039906706,2975.409887,791.5393965,14.17683722,19.8748953,0.629090578,0.790356354,0.162838802,748.932425,1697.716244,700.2760607,453.9580562,683.4481674,0.853761503,1.52,9.95,22065.48,165.02,1283.02,48.83,6747.81,5.29,4.32,9.218156369,5.46
23VINIF_79_#1,17.688522,106.482139,Winter season,North Central ,420.1775,84.91432021,5.049453722,4.158820377,24.77592076,0.121069161,0.032678025,3059.37173,776.8066969,8.623632568,0.893642114,0.268960554,0.318671592,0.041859619,193.2911065,1994.286284,1125.09555,174.5729392,237.9490691,0.553276492,0.81,3.32,12881.16,136.71,1167.77,41.03,3566.26,3.08,4.83,6.278116565,2.925
23VINIF_80_#1,17.740681,106.441934,Winter season,North Central ,420.1775,84.43601687,4.882216338,4.027017855,24.87618007,0.190916385,0.040137473,2581.881816,715.0436152,13.77632079,8.338427845,1.106293986,0.791441163,0.02460532,111.2853479,1093.272174,492.1820053,516.7942817,207.033954,1.194318626,2.99,5.75,22484.69,190.52,1281.69,72.95,16999.57,6.24,4.9,10.6357457,3.315
23VINIF_81_#1,17.870201,106.42947,Winter season,North Central ,420.1775,83.41749294,5.200818638,3.834575976,24.94787165,0.261736708,0.040377817,2512.53427,734.177768,11.55275449,,0.27371819,3.33751452,0.059173714,99.64112904,1752.298912,797.3214116,359.2467159,431.3800501,0.73122946,5.38,7.76,49437.95,224.49,1451.08,189.82,24178.83,9.23,4.05,15.71842816,6.045
23VINIF_82_#1,18.737665,105.7663,Winter season,North Central ,420.1775,78.87580298,4.307745408,3.736168725,24.87885026,0.193885444,0.092271778,2991.075312,803.5127657,18.34110351,8.900255046,2.870446853,0.637586662,0.093578325,227.166409,524.2135069,1152.783355,420.5335035,420.398818,3.102938433,11.71,8.2,49111.51,309.67,1563.16,164.03,36845.91,15.95,4.39,16.99830017,1.755
23VINIF_83_#1,18.07633,106.331164,Winter season,North Central ,420.1775,82.51345534,5.580992435,3.700947,25.00920795,0.255042796,0.054974663,2563.281098,850.7793861,9.102419698,1.972980009,2.676696299,0.616888261,0.059051794,143.0161359,1012.261705,1531.665414,271.1939576,313.4555887,2.307502294,0.81,2.19,5864.22,109.46,1004.88,78.71,2356.02,2.07,4.21,2.179128349,2.145
23VINIF_84_#1,18.164875,106.282945,Winter season,North Central ,420.1775,81.67186219,5.326976389,3.920619967,25.11893685,0.181950306,0.122432313,2514.285494,913.8647305,22.16118189,3.446853459,2.845702565,0.810135162,0.128208864,102.8426352,857.4025164,1503.441553,1166.470006,277.1536589,3.4224242,10.77,7.71,47814.89,196.01,1272.62,262.04,32211.6,8.67,4.32,21.19788021,4.29
23VINIF_85_#1,18.220693,106.159966,Winter season,North Central ,420.1775,81.99776422,4.485466726,4.321260269,24.9804746,0.120484954,0.138523194,1890.23126,811.1286025,19.18132708,3.691704654,2.545878038,0.352505042,0.076385386,168.1735663,625.2886512,2005.518383,1352.492615,202.2987151,2.585418365,1.16,5.33,22975.91,139.78,1115.8,302.85,7246.89,3.02,3.75,7.535478713,5.265
23VINIF_86_#1,18.365183,105.966901,Winter season,North Central ,420.1775,82.20881099,4.376480824,4.560725127,24.79216101,0.451933693,0.073738784,3124.743144,787.7339446,11.00381396,10.37755695,0.532755616,3.38497686,0.04181794,170.3965425,2091.276935,749.6262105,172.9181717,525.6569269,0.383269473,9.38,6.45,46433.69,282.53,1383.18,79.04,29149.42,7.83,4.24,16.75329868,6.825
23VINIF_87_#1,18.403048,105.910683,Winter season,North Central ,420.1775,81.44038321,4.325059979,4.38705922,24.84913261,0.06245635,0.034229554,2018.24498,552.2231568,14.54632659,24.9647515,2.343447671,0.188594934,0.024580004,69.3593186,1032.434207,1163.18222,495.3545664,78.70354144,5.386275667,2.92,5.46,18137.01,186.33,791.94,56.76,6286.64,5.04,3.86,4.819518048,4.29
23VINIF_88_#1,18.440907,105.794093,Winter season,North Central ,420.1775,81.44038321,4.325059979,4.38705922,24.84913261,0.283543153,0.020663746,3143.295512,810.0870602,13.68524245,1.010764708,1.289311025,2.484334658,0.145518077,165.5954638,1852.210742,1119.657998,467.9561416,236.9764528,1.130431169,8.55,7.66,55397.97,418.7,1412.46,88.48,26111.4,11.73,3.7,14.87405038,9.75
23VINIF_89_#1,18.59135,105.736957,Winter season,North Central ,420.1775,81.29593509,4.27094661,4.280941696,24.48315998,0.252169463,0.113735461,2482.81054,760.416979,14.52094498,,1.337048634,1.766535545,0.093921331,63.52244673,773.9444153,858.3320292,546.0802471,85.52938008,1.225699424,9.58,6.76,52591.25,137.08,953.43,60.45,16598.55,6.19,3.61,18.46707305,8.19
23VINIF_90_#1,19.103155,105.601373,Winter season,North Central ,420.1775,76.0375548,5.885592875,3.784618391,24.30343448,0.373719968,0.020910232,3016.663001,780.4396656,16.97745996,1.732489112,0.642856323,4.707622521,0.00733873,84.33825938,1465.586517,608.4402493,391.9660305,130.0714152,0.990320456,8.37,7.9,57975.86,764.46,1374.74,368.13,30352.88,13.57,4.84,14.3942423,12.285
23VINIF_91_#1,19.13792,105.634245,Winter season,North Central ,420.1775,76.0375548,5.885592875,3.784618391,24.30343448,0.45135636,0.020821418,2787.479298,604.1975972,16.88160424,5.712701928,0.913237954,3.815992885,,109.3002602,1352.242913,492.9540827,366.0311535,94.56254802,0.748133023,11.05,8.26,75418.18,583.61,1262.97,678.46,40506.69,14.39,5.9,21.52,10.92
23VINIF_92_#1,19.179926,105.670434,Winter season,North Central ,420.1775,76.0375548,5.885592875,3.784618391,24.30343448,0.29884253,0.014160242,3468.784718,737.8315109,21.06393062,3.333364181,3.629883625,2.063085412,0.041887452,135.6079498,1561.760298,622.2870946,930.7196989,189.5600865,1.433947425,16.28,9.72,119891.81,553.25,1217.89,1364.66,60156,21.25,5.17,33.38,11.115
23VINIF_93_#1,21.141389,105.481667,Winter season,North,420.16,77.91533704,5.346017102,4.921052333,23.80883648,0.223059884,0.047684978,1887.368504,946.3732902,20.52168759,7.21020109,3.087294592,0.862633142,0.059114737,356.1641393,643.3566367,1512.932965,980.7749299,270.8310237,2.947135318,10.11,7.15,109940.63,324.18,1402.23,156.72,36649.33,24.18,4.45,31.52738904,12.09
23VINIF_94_#1,21.181667,105.441111,Winter season,North,420.16,77.91533704,5.346017102,4.921052333,23.80883648,0.303089075,0.014238828,2836.719206,761.1808287,16.90798995,0.739903056,2.82290749,4.187187463,,186.2399417,1630.558729,1008.131918,826.1773949,262.5374752,3.036681731,11.35,6.96,75549.26,623.65,1116.17,300.14,44763.2,28.01,4.6,20.85582883,7.995
23VINIF_95_#1,21.232222,105.390556,Winter season,North,420.16,77.90871553,5.683135133,5.032396786,23.54361604,0.106945251,0.047036421,2954.30003,958.3608926,23.63116172,0.096041053,3.904686543,0.373781429,0.007342067,96.21566814,1299.51353,1099.354765,1573.002286,131.8286978,5.316512323,9.86,3.27,30049.68,350.99,963.57,147.08,26666.98,12.45,4.5,12.59874013,8.97
23VINIF_96_#1,21.285,105.401389,Winter season,North,420.16,77.90871553,5.683135133,5.032396786,23.54361604,0.182482593,0.020945849,2220.685791,844.4746597,20.36032844,2.889196018,3.300266792,0.971289254,0.093547267,252.105922,883.6281913,1309.233237,984.5102787,235.936173,4.285870108,12.46,8.32,88322.48,444.88,1097.52,184.6,41149.43,27.44,4.09,18.58513189,9.75
23VINIF_97_#1,21.315278,105.355,Winter season,North,420.16,78.08386244,5.037460621,4.984832509,23.53286085,0.262797017,0.014015474,2553.838403,692.9548329,36.64717289,6.332121076,5.018185965,4.208870973,0.041873531,306.8010156,1455.816311,1353.300592,1526.282027,241.4358308,2.460737767,19.88,8.66,119159.02,916.68,2048.15,630.79,60121.46,51.95,4.67,27.52348591,7.995
23VINIF_98_#1,21.296111,105.295,Winter season,North,420.16,77.90871553,5.683135133,5.032396786,23.54361604,0.246008895,0.040198149,2763.919194,649.9950841,32.0703211,2.795022902,2.886827938,2.170344181,0.189338335,141.9382573,1662.508566,1686.042119,1566.674237,167.7167767,4.461112584,11.78,6.96,77676.42,850.57,1020.17,801.62,39574.57,31.48,5.3,17.68,2.145
23VINIF_99_#1,21.4175,105.520556,Winter season,North,420.16,78.73390984,4.993717172,4.90630505,23.37738968,0.28023067,0.067731098,3699.945532,875.9187435,21.88879894,45.49910065,2.123343592,2.940739267,0.098241082,242.5477918,1210.187627,1128.251766,616.1332368,180.8379124,2.541156602,17.37,12.43,119392.09,744.85,981.6,345.91,37809.13,33.64,4.45,21.35786421,4.875
23VINIF_100_#1,21.405278,105.608056,Winter season,North,420.16,78.73390984,4.993717172,4.90630505,23.37738968,0.140671077,0.016494721,3606.061797,1079.490365,28.74926996,10.84682233,3.271156887,2.285811476,0.303604937,998.5199781,1767.376942,1736.650584,1213.024777,550.955298,4.778133974,10.98,4.44,56792.86,659.27,1134.9,184.3,27720.15,17.83,4.32,12.19756049,4.485
23VINIF_101_#1,21.27,105.663333,Winter season,North,420.16,77.90871553,5.683135133,5.032396786,23.54361604,0.14207925,,3086.684425,932.3634083,16.19162066,21.19279251,5.234015628,1.160870328,0.075332406,341.5333581,916.953742,1593.250982,859.9014949,317.2447493,4.212300979,5.11,3.07,29574.42,661.46,733.89,409.44,16592.44,10.69,4.4,10.41167066,0.585
23VINIF_102_#1,19.828333,105.631111,Winter season,North,420.16,79.09051491,5.419526039,4.149448474,23.89689411,0.202151111,,3729.392528,971.7610943,20.89330158,4.760458541,4.232439792,2.798374704,0.12077808,386.2366823,916.4693625,1150.644018,579.2637265,507.0918763,1.46279222,8.15,7.04,79730.82,373.33,922.88,142.22,28099.84,13.96,3.6,16.29837016,4.29
23VINIF_103_#1,19.666389,105.790278,Winter season,North,420.16,77.81895859,7.867438098,4.576944162,23.84442593,0.117037918,,3420.678265,840.9869707,30.1193075,,1.741792313,0.917245364,0.052436757,100.9484645,1068.29833,1362.355835,882.252231,133.5588332,1.483831911,2.93,2.63,23257.17,745.39,879.51,77.97,10036.14,5.94,4.19,5.955830918,4.485
23VINIF_104_#1,19.644444,105.804444,Winter season,North,420.16,77.81895859,7.867438098,4.576944162,23.84442593,0.110625901,,2863.248679,946.5298723,31.81534587,0.101192838,3.64220077,1.057771986,0.188941299,238.3026295,630.3611873,1361.853907,1854.171466,377.8196173,5.068132594,9.51,6.71,94983.66,431.55,1349.48,143.37,34113.97,18.35,4.5,31.04447776,3.705
23VINIF_105_#1,19.726667,105.863056,Winter season,North,420.16,78.30109743,6.748024024,4.357309213,23.82847843,0.16291528,,4388.698706,1080.038065,11.52331979,0.628204642,0.950873538,6.85957257,0.097935747,299.7004605,1543.19249,1809.953695,188.1707202,439.4370811,1.440819786,9.56,5.94,53749.05,409.55,1594.73,196.57,31809.23,17.01,4.86,10.95780844,5.46
23VINIF_106_#1,19.866667,105.843611,Winter season,North,420.16,79.09051491,5.419526039,4.149448474,23.89689411,0.165467078,,3800.28043,955.0338793,20.45179082,3.166070497,1.457364312,3.493483429,0.166560131,308.4816683,1490.643299,1403.78718,540.6769035,374.5060761,1.547867803,8.67,8.71,112546.02,323.9,1142.91,188.7,35914.52,23.11,5.31,24.14792604,3.315
23VINIF_107_#1,19.933611,105.918056,Winter season,North,420.16,79.22505854,4.553310059,4.11612286,24.15340797,0.158848992,,4025.110342,1058.670021,14.89473944,1.104540499,0.553544235,1.679560137,0.120577984,224.2212786,1623.824041,1000.059872,236.2409608,215.4683299,2.12241743,4.57,4.23,36033.03,411.6,1498.45,102.54,9822.21,10.11,4.94,13.99720056,3.9
23VINIF_108_#1,20.027222,105.995278,Winter season,North,420.16,79.27705562,4.373083563,4.231263542,24.09990493,0.128789235,,4470.248464,1102.857965,31.50556545,10.92007216,3.666504143,1.227685619,0.052419342,174.8965247,1572.18555,1889.907413,1264.990557,378.9898082,3.51931608,3.76,3.7,27900.77,343.8,1225.54,148.87,13809.7,11.29,4.33,9.718056389,3.51
23VINIF_109_#1,20.133333,106.099722,Winter season,North,420.16,79.50542749,4.826643191,4.243236034,24.08155451,0.299767132,,4091.003545,1014.559548,19.30212797,,1.693034194,2.644818155,0.120858305,486.6728078,1222.207269,1612.506418,951.6682335,1015.772637,1.973496903,17.38,6.33,132215.73,634.44,1294.39,573.63,49299.46,32.69,4.85,31.82408796,5.46
23VINIF_110_#1,20.685,106.549722,Summer season,North,415.205,84.15003647,4.210866728,4.743268406,23.84740355,0.104387623,,3561.141632,905.7958486,17.89134036,1.107969338,2.252278108,4.013506213,0.075407638,825.7552475,1438.333102,1419.992901,573.4153909,1107.13253,1.306472723,15.46,7.43,103359.67,1114.28,1730.89,123.38,43142.87,29.78,4.44,31.984008,5.85
23VINIF_111_#1,20.621389,106.546111,Summer season,North,415.205,84.15003647,4.210866728,4.743268406,23.84740355,0.315103892,,3756.548007,1262.861983,14.51298091,4.158949939,0.469724751,5.99714343,0.099717982,613.950313,1273.270723,1432.88614,557.9252568,563.0747778,1.227515792,16.24,6.92,95593.06,465.09,1812.26,272.33,38374.98,31.27,4.78,27.08645677,4.29
23VINIF_112_#1,20.528333,106.494722,Summer season,North,415.205,84.42346563,4.477410297,4.531240045,23.71900703,0.277614086,,3827.341707,1128.308586,23.07616529,1.607963728,1.986162501,4.669740478,0.059384407,870.503892,1593.953779,1553.326414,668.5381109,695.3560918,1.535313841,6.99,3.57,33824.54,1041.66,720.37,137.35,15022.05,10.67,4.01,9.6,5.07
23VINIF_113_#1,20.452778,106.386111,Summer season,North,415.205,84.21863369,4.702532556,4.34030073,23.86291644,0.159337185,,3878.829567,1139.775112,28.80447641,2.253611182,2.493084152,3.318369423,0.019027159,537.4325757,1592.225564,1097.304369,484.7896794,581.811773,1.047407727,12.83,9.08,83411.78,467.49,1081.07,306.05,34915.63,26.36,4.25,20.2779722,5.46
23VINIF_114_#1,20.408056,106.435556,Summer season,North,415.205,84.21863369,4.702532556,4.34030073,23.86291644,0.196543099,,3692.011104,1190.445654,16.99723381,76.01033593,2.211313181,3.047906586,0.120129787,891.9711676,1456.482418,1351.868045,766.3122922,1061.629333,2.025349673,17.34,7.99,118213.15,675.16,1644.61,222.59,43996.56,40.28,4.28,32.48,8.19
23VINIF_115_#1,20.435833,106.418333,Summer season,North,415.205,84.21863369,4.702532556,4.34030073,23.86291644,0.218977446,,3880.56846,1281.820295,21.77616025,6.234106007,1.3995386,2.804385007,0.019002668,1051.86888,1343.092003,1336.597779,497.462879,1198.305439,2.536127429,14.53,6.77,81945.29,499.17,1153.63,362.33,39885.06,32.95,4.59,26.64,7.02
23VINIF_116_#1,20.421389,106.473611,Summer season,North,415.205,84.21863369,4.702532556,4.34030073,23.86291644,0.147421655,,3427.98571,1018.231438,20.83100646,6.131791862,0.483863168,1.763658725,0.079568558,232.4540152,955.362692,1571.146574,1042.263578,452.8263976,2.210230303,14.98,6.22,101112.99,368.18,1329.15,394.56,42641.35,35.29,4.53,21.93122751,6.435
23VINIF_117_#1,20.358611,106.544722,Summer season,North,415.205,83.55134015,5.269673472,4.23500707,24.1490549,0.221679296,,3866.956037,946.5866468,24.70845189,1.741341523,0.820832324,3.053742536,0.01905885,340.4753068,1468.327939,1262.227711,360.1049772,492.6029292,1.609990836,17.17,7.19,114641.97,473.53,1093.21,390.54,45001.86,33.82,5.24,43.86683995,7.215
23VINIF_118_#1,20.298611,106.479444,Summer season,North,415.205,84.29044622,4.763702613,4.236607611,24.00844102,0.233457596,,3883.54844,1471.142007,32.64377578,67.61440813,0.72743459,5.712391336,0.11991201,964.6706902,1366.335443,1735.278154,283.2485636,866.2879695,1.294312787,26.2,7.16,93448.33,524.56,969.04,366.09,41984.55,42.24,4.9,20.20989505,7.41
23VINIF_119_#1,20.370833,106.448611,Summer season,North,415.205,83.55134015,5.269673472,4.23500707,24.1490549,0.191621746,,3762.109418,1059.45151,16.60896388,10.17021455,0.578491287,2.088123107,,137.0050986,1260.983351,1248.13054,471.1802075,154.2758364,1.726397169,11.98,5.38,69640.12,414.31,1302.71,250.26,33948.62,37.61,4.3,19.21423573,7.605
23VINIF_120_#1,20.352778,106.329722,Summer season,North,415.205,83.55134015,5.269673472,4.23500707,24.1490549,0.150368973,,3835.32605,1367.577359,26.93564535,9.903544712,1.618102249,6.699186627,,624.8774805,1996.140108,1045.855234,1020.011449,470.5504083,1.787193638,15.94,5.12,104954.87,275.19,934.19,344.18,41906.55,31.31,4.88,25.26989204,7.02
23VINIF_121_#1,20.2375,106.334167,Summer season,North,415.205,84.29044622,4.763702613,4.236607611,24.00844102,0.251676134,,3896.437938,1034.461816,27.45693719,13.50836392,0.482716733,6.584156576,0.079595019,391.6868792,1928.197031,1124.870118,276.7384972,498.212161,6.887634072,14.18,5.44,102751.01,645.87,976.13,347.22,41796.74,34.56,4.14,23.54822589,7.41
23VINIF_122_#1,20.183889,106.174444,Summer season,North,415.205,84.24794621,4.826643191,4.243236034,24.08155451,0.313950308,,3570.929294,1092.935571,23.69815209,,1.092324343,6.200648941,0.160228655,1155.943579,1652.769661,1475.967301,750.9603684,893.6882512,2.183624315,16.06,5.99,107841.37,377.44,817.16,428.17,42009.3,31.11,4.74,33.77635655,7.02
23VINIF_141_#1,21.248247,105.802771,Winter season,North,420.16,77.90871553,5.683135133,5.032396786,23.54361604,0.127410067,0.021528918,2030.885938,1052.232841,20.91363515,,4.721849791,0.492503633,0.105937639,155.8154834,539.7327384,1541.903977,1783.008437,220.2253187,5.968247332,2.78,4.44,21998.45,227.49,540.43,86.48,7527.45,6.36,4.32,8.259174083,2.73
23VINIF_142_#1,21.265962,106.087642,Winter season,North,420.16,77.90871553,5.683135133,5.032396786,23.54361604,0.192158568,,3377.144664,893.1490955,18.58613859,,2.485025847,2.55620297,0.063966009,132.0796094,1434.40815,1541.911935,667.8757226,208.6037679,2.669612076,2.02,2.75,17080.16,330.68,574.87,80.3,6333.25,8.17,4.53,7.797660702,4.875
23VINIF_143_#1,21.390602,106.112963,Winter season,North,420.16,78.08386244,5.037460621,4.984832509,23.53286085,0.182716604,,3280.455696,721.4648774,13.73482311,5.15930727,0.91274746,3.39677339,0.043008515,164.5017964,1963.981596,1310.466955,377.2118216,344.3117671,1.745739809,1.98,1.42,23986.73,399.52,587.65,52.81,8164.38,10.30,4.59,7.097161136,6.825
