Lattitude,Longitude,Season.planted,Grain.As,Grain.P,Grain.S,Grain.Mn,Grain.Fe,Grain.Cu,Straw.As,Straw.Al,Straw.P,Straw.S,Straw.Mn,Straw.Fe,Soil.As,Soil.Al,Soil.P,Soil.S,Soil.Mn,Soil.Fe,Soil.pH,Soil.SOM,Soil.Clay,Humidity,Potential.Evaporation,Rainfall,Temperature,CO2_average
9.6501,105.9848,0,0.117232788,3566.933853,1279.028411,16.76339695,22.88557021,1.812653547,2.512364976,316.729129,1249.833209,1249.833209,376.6793643,350.2693371,8.33,53213.53,500.21,960.06,108.65,24280.23,4.07,8.84,36.41814911,86.1651,0.0036275,0.004,25.6278075,418.945
9.6899,106.0144,0,0.105511619,3582.320966,1448.923626,25.45109289,17.65504162,1.896626358,2.428121328,238.5363975,1891.16869,1891.16869,660.6540822,262.7156526,12.88,73140.87,512.62,944.98,325.12,36863.24,4.37,7.02,44.43111378,86.1651,0.0036275,0.004,25.6278075,418.945
9.4234,105.5691,0,0.013422413,3154.462608,1151.406949,17.0436147,23.20689128,1.561048975,0.867079318,544.0055829,1295.41947,1295.41947,488.7987513,369.1380818,7.06,79700.98,192.81,1217.18,133.96,21182.54,3.82,9.75,39.93603838,83.885305,0.0040075,0.004,25.779315,418.945
9.549,105.5836,0,0.008434377,3483.589868,1269.076686,25.82549673,13.86915493,2.820116353,0.655999311,195.2608499,1426.859005,1426.859005,1070.919767,205.4337524,12.99,73295.5,582.74,993.42,270.22,33823.34,3.83,5.98,36.39272146,84.42326,0.0039025,0.004,25.64887,418.945
9.4431,105.4747,0,0.041868853,3302.067651,1307.199086,22.9486905,15.54708747,2.121746575,0.631815336,359.1602897,1324.129766,1324.129766,897.8294182,340.1298522,8.44,86472.31,265.79,1774.12,145.87,18764.25,3.21,12.74,41.77493504,84.0862475,0.0039775,0.004,25.7378925,418.945
9.1471,105.0636,0,0.028471724,3365.644413,1437.139195,23.63431424,22.71855162,2.266242868,0.549117357,375.3798129,2060.750446,2060.750446,973.7529403,506.0974478,5.98,80896.79,179.91,1341.42,157.33,19659.19,3.67,11.83,39.32853717,84.4095275,0.00431,0.006,25.8308625,418.945
9.1118,105.0212,0,0.093411522,3136.268096,1183.457667,23.23844053,23.22518205,1.260158901,1.152700069,174.6406256,1173.501925,1173.501925,500.3199983,253.9899076,6.97,82025.08,201.73,1016.99,228.19,28751.62,4.11,8.45,41.69498301,84.924115,0.0042525,0.006,25.8066575,418.945
9.0821,104.9854,0,0.023493753,3697.091979,1549.260404,29.27594765,20.78248211,2.574501906,0.552546786,636.3402926,1194.786476,1194.786476,851.1858706,295.4849083,5.77,87715.8,250.37,1262.46,269.91,23946.13,4.41,12.09,43.62945938,84.924115,0.0042525,0.006,25.8066575,418.945
9.0703,104.9328,0,0.015071581,3516.500613,1329.913128,28.36752954,16.29181051,1.911872175,1.162388945,1414.938802,1538.352641,1538.352641,1136.026998,747.5498243,11.76,81234.87,300.08,1769.47,437.83,33482.52,4.11,8.06,36.78896331,83.7211825,0.0042525,0.005755,25.8066575,418.945
9.3125,104.9269,0,0.077039895,4136.0247,1254.504208,23.15688124,19.33501386,1.370287297,0.700712795,857.6749239,1616.043365,1616.043365,535.8138073,692.2554223,11.38,62422.41,274.81,3999.57,486.02,37787.95,5.07,9.62,23.39298211,83.980555,0.0042475,0.00555,25.743565,418.945
9.3135,104.8852,0,0.070200456,3531.972001,1193.971156,15.86284135,15.32371706,0.363965614,0.914976182,252.2788834,493.4855376,493.4855376,786.9742496,394.1754621,9.91,76198.37,182.64,1681.9,230.45,25836.0,4.15,12.35,36.38544582,83.980555,0.0042475,0.00555,25.743565,418.945
9.3675,104.8752,0,0.078873287,3582.999775,1437.281747,15.33267726,24.39327776,1.239650176,1.466056094,293.9953552,798.2388231,798.2388231,451.1728729,375.3046983,13.36,76310.74,247.4,1367.6,166.81,29248.67,4.15,11.05,38.79612039,84.0934775,0.00465,0.005395,25.6825975,418.945
9.868,105.2149,0,0.157746573,3143.084941,1215.140672,21.75616638,25.95360382,1.34621055,1.828736691,540.9954766,1336.436357,1336.436357,288.1753711,703.0100706,8.36,65368.39,214.19,1799.85,58.0,15738.24,3.24,17.68,31.1306608,83.36735,0.0042775,0.004,25.78954,418.945
9.817,105.2382,0,0.048569678,3067.971049,1265.418291,12.30406144,13.85920572,1.383271812,0.642097602,941.731318,1324.944089,1324.944089,344.1753823,818.0612242,6.4,68057.3,194.67,972.01,70.95,22357.08,3.39,12.22,40.09193565,84.246555,0.004005,0.004,25.69809,418.945
9.7738,105.2827,0,0.083572402,3328.097516,1178.560388,12.55276626,16.89391727,0.922981591,1.111289016,502.0622771,1352.757627,1352.757627,374.7722243,492.9647268,7.46,67936.59,160.81,902.87,97.65,18348.25,3.72,12.22,37.53372639,84.47739,0.0040225,0.004,25.60735,418.945
9.7449,105.3601,0,0.021599952,3272.819265,1209.414008,11.37689533,21.49491695,1.137293033,0.515046521,852.0062556,1488.49213,1488.49213,267.9310533,557.300081,8.27,73520.61,156.4,1094.04,77.12,25530.45,3.9,10.14,49.59008198,84.854175,0.0040225,0.004,25.563395,418.945
9.7388,105.4306,0,0.048279074,3074.167971,1357.222697,12.65298898,20.07437147,1.422069584,1.440123448,600.7074899,1084.665661,1084.665661,897.2779616,421.7898133,7.28,81865.97,234.92,846.7,167.66,25361.26,4.12,6.89,41.45585441,84.854175,0.0040225,0.004,25.563395,418.945
9.7899,105.5077,0,0.063389714,3336.149378,1191.599897,21.40025315,16.97994199,1.115847405,0.585936481,617.9191078,1541.832256,1541.832256,1135.950716,681.8565431,8.39,73934.75,360.0,2031.71,194.13,18735.92,3.2,22.49,32.5934813,84.362685,0.00394,0.004,25.5751425,418.945
9.8812,105.6002,0,0.016778016,3243.806386,1300.720832,24.14638114,21.87927403,1.603725326,0.385640527,480.8948764,1081.322969,1081.322969,1004.09666,457.0921369,7.83,84795.85,207.36,1726.31,248.48,20342.92,3.54,13.65,63.8,84.2400975,0.00393,0.004,25.610385,418.945
10.4666,106.2099,0,0.029965237,3185.925194,1167.573119,20.46512971,15.53257087,1.272507629,0.31716602,90.01656578,1112.229747,1112.229747,705.6937292,294.5822147,9.94,81185.97,391.64,2535.76,127.07,25317.93,3.31,15.21,29.7970203,84.87405,0.00553,0.004,25.6992025,418.945
10.8236,105.9294,0,0.018348745,3626.386903,1368.072137,23.41267072,15.85284444,2.442550366,0.549669741,97.72846724,739.0474523,739.0474523,772.8882813,133.7974307,7.36,65641.86,270.5,1172.92,54.04,12682.37,3.7,7.28,33.19004299,81.1169,0.0045675,0.003,25.989255,418.945
10.9284,105.722,0,0.025171554,3223.691944,1125.007634,17.21625447,14.18442618,2.595006759,0.656379002,73.9715124,1451.351133,1451.351133,892.0737965,147.0102092,3.01,24015.34,216.45,472.62,30.61,5723.86,3.9,3.9,12.73617915,80.38151,0.0045325,0.003,26.0990375,418.945
10.807,105.4049,0,0.03182063,3308.292697,1460.76935,23.34006644,26.26759443,3.01195689,1.368108214,358.3931758,894.3542896,894.3542896,949.3092161,256.1994912,24.76,88252.01,406.19,1800.06,154.63,38178.92,3.74,17.29,38.772859,80.653335,0.004595,0.003,26.02683,418.945
10.6383,105.406,0,0.236616839,3370.50324,1402.683979,14.29234784,18.75841563,1.08409271,3.424294178,86.88773777,1425.86071,1425.86071,284.6096896,132.0401433,17.78,78807.14,363.99,638.22,190.52,30278.44,4.6,11.96,32.64041575,81.5550575,0.00406,0.003,25.92626,418.945
10.5967,105.5066,0,0.103627311,3344.567645,1392.56249,21.77412586,25.5370761,2.243292131,1.55127587,115.5733802,1147.370367,1147.370367,565.4473524,180.868613,11.72,75964.74,291.84,893.09,191.36,30681.81,4.63,7.67,30.69693031,81.20948,0.004505,0.003,25.9848,418.945
10.509,105.6596,0,0.080390307,3188.620098,1316.286664,14.57836991,17.90238328,1.51660692,1.507688313,118.2874042,1128.605444,1128.605444,499.3309399,142.0615909,12.41,70324.06,248.86,851.01,123.93,22855.01,4.46,7.41,33.99660034,82.1648375,0.0044725,0.003,25.856485,418.945
10.3837,105.6468,0,0.021599952,3318.941819,1427.557412,21.78631646,26.66931746,1.666973692,1.323764285,203.3682365,848.398689,848.398689,724.6164823,354.2627553,19.63,90474.86,381.24,1354.26,133.13,29521.31,4.07,17.68,32.44702119,82.910705,0.004475,0.003,25.796325,418.945
10.3365,105.6069,0,0.233384336,3863.652649,1237.878956,14.18331687,25.43425616,1.998545725,3.025138195,472.352961,927.4374446,927.4374446,598.8069735,438.7558647,12.46,78473.89,278.1,1020.45,117.63,22222.7,3.89,12.09,34.82865421,83.2414225,0.0039575,0.003,25.765135,418.945
10.3803,105.1477,0,0.031413127,3721.018974,1407.636325,21.1007273,19.97353978,2.67728841,0.83220584,234.7814673,1201.684331,1201.684331,676.555888,169.6936014,9.55,62114.17,282.97,896.25,135.05,16512.43,3.6,12.09,34.58962311,82.09617,0.0046175,0.003,25.6948525,418.945
10.3718,105.1544,0,0.068932018,3553.039247,1194.004589,22.5136306,19.59004586,2.58128419,0.806573208,567.78685,1074.309784,1074.309784,594.3996416,373.3811378,12.14,69277.52,351.53,763.58,176.16,24082.38,4.09,14.56,29.6770323,81.8559475,0.0045125,0.003,25.8309625,418.945
10.4242,105.0079,0,0.015748271,3149.953092,1084.5547,28.52262202,22.71816466,2.861493023,0.383559935,102.1677957,1032.130219,1032.130219,839.9161139,113.8055101,10.76,84505.16,354.18,1320.73,85.92,20703.72,3.54,11.05,72.75634619,82.3214825,0.0051425,0.003,25.5966125,418.945
10.4757,105.0215,0,0.094867992,3681.511826,1165.933405,19.30512697,20.2349407,2.357201868,0.813097749,205.550487,1041.418413,1041.418413,552.869516,294.9069149,0.82,6559.94,65.29,204.21,46.93,2050.45,4.87,4.94,7.037185126,82.31819,0.0059225,0.003,25.4789325,418.945
10.6541,105.0502,0,0.060706309,3214.103991,1170.532748,18.13895208,29.44368464,1.733745287,0.676872908,106.1589523,826.3774062,826.3774062,394.6645296,146.5640923,12.98,75102.85,427.42,1480.72,88.09,27079.75,3.9,10.53,50.77461269,78.44237,0.0046,0.0031775,25.7793125,418.945
9.9038,105.151,0,0.100075195,3529.042263,1530.136684,12.68977983,24.29259019,1.726427423,1.14025021,168.8973682,771.2412875,771.2412875,248.8586111,444.1595025,10.82,52643.77,277.36,1036.67,100.46,21766.12,3.24,8.84,29.29121264,83.36735,0.0042775,0.004,25.78954,418.945
9.9592,105.1572,0,0.040384583,3313.59298,1431.552263,13.89672691,22.09651047,1.765258544,0.52806667,183.4848449,1043.163318,1043.163318,427.9530711,338.4396142,6.54,54492.14,138.13,783.25,81.8,15359.5,3.42,6.89,15.40921355,82.5238375,0.0044275,0.003,25.87451,418.945
10.0426,105.2274,0,0.097352667,3355.548517,1109.378172,13.42957466,23.31299168,1.015320863,1.02047258,338.0785244,988.6449722,988.6449722,298.0823091,184.0864012,7.78,75983.39,273.89,808.47,160.08,24039.98,3.46,10.14,36.58536585,82.5238375,0.0044275,0.003,25.87451,418.945
10.0949,105.2805,0,0.113631587,3301.309646,1133.230954,28.1067206,33.48917869,2.765144469,0.39527458,217.6439794,861.3974997,861.3974997,1742.380248,134.197017,8.9,87104.48,226.38,1044.61,222.77,25168.09,3.65,10.01,40.57971014,82.7038575,0.00432,0.003,25.75106,418.945
10.1897,105.3826,0,0.022764031,3504.84506,1433.719368,23.20667708,17.30230986,2.735086753,0.383836959,363.6511173,662.6114742,662.6114742,1321.709637,184.1414779,6.98,74234.92,255.15,786.55,166.16,21267.43,3.65,13.39,35.10595762,83.11288,0.0042075,0.003,25.7177375,418.945
10.0904,105.4246,0,0.086099172,3670.880633,1185.950833,23.44265841,15.11245675,1.624234813,0.499403818,165.0728528,909.9765832,909.9765832,542.416178,145.1658968,6.93,85530.99,220.68,1166.4,305.03,23954.15,3.68,8.71,38.71612839,82.915805,0.0041775,0.003,25.7133825,418.945
10.0668,105.5401,0,0.030042659,3373.553958,1240.625317,19.98832591,15.1710032,1.201596658,0.596019039,132.2360598,986.4555475,986.4555475,699.7648012,149.2893229,7.36,72774.29,257.58,703.06,348.22,24284.24,4.11,8.97,36.98150925,83.308485,0.0041175,0.003,25.67763,418.945
10.0739,105.6583,0,0.042296698,3235.521518,1142.315117,20.15736581,17.7952097,1.80588151,0.724587145,255.3222225,1034.793634,1034.793634,818.7113963,194.9721559,8.41,68765.22,196.65,1037.71,241.66,20902.51,3.72,12.09,31.68415792,84.5322,0.0043125,0.003,25.6367175,418.945
15.7133,108.4487,0,0.097739755,3024.027712,1160.838823,13.07905003,15.51929696,1.993353047,6.981878896,71.9432529,1437.081551,1437.081551,210.0788298,261.7529387,4.59,19768.45,212.36,393.22,43.86,8519.37,3.68,4.485,10.73248726,84.5921025,0.00381,0.002,23.96315,420.1775
15.5317,108.5889,0,0.533938692,3934.870859,1294.616234,16.78411544,17.76739661,0.975663759,6.795715924,71.86248425,1428.535252,1428.535252,211.5769797,265.8448704,3.4,23484.3,280.54,661.54,112.88,11430.05,3.52,6.24,10.15695291,87.289535,0.0044975,0.003,24.004675,420.1775
15.6143,108.4489,0,0.12509082,2919.031006,1178.782057,32.33032076,19.55810662,1.874569622,0.61864058,189.6521265,367.4125695,367.4125695,1040.436952,342.4725746,3.34,30170.59,112.07,425.38,441.0,23719.98,4.36,4.095,15.20935345,87.0504275,0.0039725,0.002,23.8338225,420.1775
15.7414,108.3676,0,0.141250992,3519.981562,1254.944544,20.9650638,17.69261288,0.759991422,0.906381407,74.11780575,310.7699604,310.7699604,756.9614661,129.6030741,1.58,35708.34,148.1,311.21,131.27,10777.91,4.23,6.63,18.05458362,85.2866175,0.00381,0.002,23.96315,420.1775
15.8889,108.2669,0,0.182007209,3120.450921,1239.075756,29.88009197,15.35772098,2.753018577,0.760290897,79.64103376,1083.664245,1083.664245,502.0403817,266.3282351,13.15,67140.76,226.7,473.56,275.76,36230.16,3.89,7.41,19.39418175,87.3216525,0.0038325,0.002,24.084375,420.1775
16.7203,107.306,0,0.253377441,3375.485785,1209.422116,21.10122895,16.4062242,1.676991819,2.529653256,115.0970407,787.8252921,787.8252921,714.9366371,282.8947934,5.95,41148.33,188.92,441.2,104.88,14407.11,4.27,9.36,14.62975917,84.80562,0.0036575,0.003,23.4187,420.1775
16.6889,107.4005,0,0.107969054,3695.487434,1323.83292,17.32351625,22.60022286,1.078771183,0.491049553,108.843705,1391.03616,1391.03616,519.2707761,490.3935527,5.68,34312.19,251.18,733.97,74.33,8182.61,4.01,18.135,6.976511744,83.526665,0.00365,0.003,23.359755,420.1775
16.6495,107.4774,0,0.127227161,3203.093675,1142.728278,20.40369021,63.28077046,1.469323123,0.517184537,88.19488496,1093.423395,1093.423395,636.0660972,291.0382426,1.8,10161.23,168.86,463.52,47.97,3036.62,3.76,8.19,4.499550045,85.41547,0.003375,0.0029375,23.4880725,420.1775
16.5877,107.5865,0,0.127578839,4179.641339,1428.819186,15.39161805,22.20908773,1.570515946,1.15062337,99.05738212,1329.915399,1329.915399,150.8705992,308.603993,1.43,8087.07,66.89,159.52,84.75,3964.59,3.7,3.12,4.077553468,87.43949,0.003605,0.002545,23.56818,420.1775
16.4791,107.6247,0,0.135517123,3338.844337,1367.425309,27.64216162,19.70619958,1.847214181,2.613545011,110.3512919,896.6602125,896.6602125,911.4552991,366.5188959,13.75,57021.24,278.69,536.96,205.13,29703.27,3.78,9.165,9.919008099,85.73774,0.003605,0.003,23.56818,420.1775
16.368,107.7324,0,0.102188165,3369.831993,1134.173324,28.62095843,15.06753086,2.189573125,0.775274443,155.0425559,817.7552544,817.7552544,1040.173861,247.1619771,9.06,60066.91,420.05,837.18,162.11,25840.48,3.88,14.43,8.32,82.9517825,0.0041075,0.002,24.121445,420.1775
16.2757,108.0174,0,0.10708223,3505.056471,1218.792799,25.66885593,17.48875585,1.046350539,0.436860307,117.9281681,771.8348116,771.8348116,806.0809233,438.0279511,0.98,15882.74,93.59,263.41,30.26,3134.21,3.68,5.265,4.279572043,87.43949,0.00403,0.0030075,22.2611275,420.1775
16.2772,107.9387,0,0.059804044,3753.551759,1234.270942,15.1937374,21.24676197,1.149727418,0.477145391,76.3553506,1246.023758,1246.023758,451.5030972,427.1375628,1.81,15625.59,171.97,290.59,38.4,4291.66,4.02,7.41,5.256320576,83.805755,0.00403,0.0030075,22.2611275,420.1775
16.2717,107.8723,0,0.164666478,3366.650369,1175.091734,29.33924745,12.07599843,2.990998011,0.582543065,162.2615106,1017.090328,1017.090328,1302.109906,384.4728613,3.17,30570.76,255.92,314.96,100.56,10646.2,3.81,6.435,5.938812238,84.6039975,0.0041275,0.00246,23.492425,420.1775
16.3331,107.7603,0,0.21945509,3597.374247,1267.036096,14.57590906,12.5473955,1.60625843,1.358372455,209.1321138,1152.748459,1152.748459,384.3320685,336.8961441,7.18,50260.77,288.59,713.76,92.69,14826.17,3.79,14.235,13.59728054,86.1172375,0.0041275,0.002,23.492425,420.1775
16.4199,107.5683,0,0.321467173,4325.777845,1725.902192,22.10399079,18.02914127,1.40284902,3.483130596,159.7919223,1196.456831,1196.456831,580.8011419,588.8630995,13.55,62215.15,400.46,473.25,250.52,34944.99,3.85,5.85,10.07596961,85.43763,0.0038075,0.003,23.542355,420.1775
16.4996,107.5286,0,0.249678248,3998.202592,1274.314148,17.56804458,22.00415247,1.263927166,1.92801665,136.3602245,747.7296054,747.7296054,315.8153612,231.1012966,10.3,59292.25,174.01,441.64,110.65,23304.97,3.85,4.485,23.07307808,87.819365,0.0036,0.003,23.3689725,420.1775
16.5056,107.4934,0,0.200564341,3461.55189,1168.70133,17.07729361,18.36612071,1.750834438,1.001100746,78.56246728,1054.017863,1054.017863,390.1622358,224.8869437,3.5,28276.45,223.62,412.88,79.1,9960.1,3.87,4.68,11.13888611,87.8878125,0.0036,0.003,23.3689725,420.1775
16.5964,107.3486,0,0.20853995,3035.934479,1241.895102,19.29636605,10.52643676,3.648608113,2.395251038,120.8053162,938.089547,938.089547,630.8164795,316.237832,8.98,71366.52,337.45,612.05,144.94,22154.49,4.15,9.75,9.359064094,88.285515,0.0036625,0.003,23.5936,420.1775
16.9976,107.0542,0,0.259140644,3797.168207,1317.260231,20.41078008,28.57264089,0.946286927,1.031683529,100.1288749,1208.332445,1208.332445,447.9127738,449.4463199,4.88,38034.03,159.72,378.39,89.4,15819.03,3.94,5.265,16.39836016,84.860765,0.0040225,0.002,23.17564,420.1775
16.6488,107.3033,0,0.203798358,3559.794424,1350.604973,21.0706507,25.06479803,1.734512425,1.898267066,172.4324985,603.6753685,603.6753685,234.3388917,337.9966551,6.17,45809.47,241.6,305.92,94.97,14063.58,3.99,7.995,8.497450765,79.419665,0.0036625,0.003,23.5936,420.1775
16.7899,107.1966,0,0.219608407,3583.265198,1199.857116,24.23519654,19.74670762,0.529970095,1.94858563,85.18692615,1113.612841,1113.612841,268.9289379,378.3190022,5.77,40559.58,213.25,216.31,237.47,22706.73,3.97,4.095,11.93880612,87.4213325,0.0037975,0.002,23.1854625,420.1775
16.8213,107.1255,0,0.189560776,3674.370155,1362.92453,21.76648469,17.28413602,1.299828446,1.2471377,110.1213259,1310.376576,1310.376576,502.3858638,356.0116242,9.29,59944.15,273.46,517.07,112.27,32433.84,4.08,7.215,21.91780822,83.435265,0.0036325,0.002,23.1248,420.1775
16.9731,107.0765,0,0.21987302,2976.941841,1354.801587,13.54779706,25.02894024,1.872513193,1.547816114,149.7031807,661.9500016,661.9500016,182.6180643,421.4155874,3.36,19931.87,81.75,361.36,48.24,9148.31,4.0,4.29,9.797060882,84.5921025,0.0040225,0.002,23.17564,420.1775
17.5953,106.5266,0,0.156682946,3170.290845,1152.959028,18.16218093,19.80409614,0.732815214,0.699126504,642.3823012,1164.941522,1164.941522,425.41384,616.0254917,1.37,15306.15,113.38,78.25,36.43,5156.42,4.27,5.46,9.218156369,88.285515,0.00354,0.002,22.08977,420.1775
17.6885,106.4821,0,0.066218204,3477.09027,1381.054793,11.74390243,26.67795339,0.403823943,0.313400886,196.5638761,1365.730072,1365.730072,166.0301355,243.5817392,1.04,10188.93,78.25,194.39,18.89,2950.1,4.6,2.925,6.278116565,80.3342775,0.003565,0.00136,21.9475825,420.1775
17.7407,106.4419,0,0.088356542,2665.055085,961.4408701,14.46200314,13.20596982,1.306854331,0.778117844,102.1448701,771.8113873,771.8113873,513.9851383,231.6624007,3.9,17624.4,154.91,206.22,58.33,13210.84,5.24,3.315,10.6357457,84.8809775,0.003565,0.001,21.9475825,420.1775
17.8702,106.4295,0,0.218028825,3105.176216,1227.389197,15.79531383,17.63381428,0.435105697,3.266729744,103.3190501,1267.497748,1267.497748,379.4197516,487.4554319,6.16,36120.81,157.93,276.69,154.42,19608.51,4.1,6.045,15.71842816,87.819365,0.0037475,0.001,21.9984225,420.1775
18.7377,105.7663,0,0.124729615,3579.333177,1343.360821,23.51765361,12.8595371,3.545766692,0.596098952,222.8962657,371.0040654,371.0040654,440.5144539,479.8657001,13.92,42258.07,203.86,406.38,126.74,29344.95,4.29,1.755,16.99830017,82.6287325,0.0035125,0.00057,21.8850975,420.1775
18.1649,106.2829,0,0.112077307,2867.649506,1304.226232,28.99141607,16.19637814,3.311112529,0.691845087,95.88389298,583.0569209,583.0569209,1139.92345,324.8006778,13.47,36619.75,143.64,107.7,187.99,27855.15,4.25,4.29,21.19788021,81.8093225,0.00369,0.000995,22.2519125,420.1775
18.2207,106.16,0,0.0472433,2247.745806,1293.353159,24.68573277,18.75927513,2.884753817,0.283840787,117.808093,422.7094334,422.7094334,1321.369758,192.1649639,1.35,17866.25,101.05,78.46,251.36,6242.26,3.68,5.265,7.535478713,85.295425,0.003665,0.001,22.28989,420.1775
18.3652,105.9669,0,0.372390129,3517.335272,1231.737123,16.52122723,14.92142787,0.284638746,2.96711007,156.2527083,1418.618343,1418.618343,164.5480621,540.7887087,11.67,37230.46,188.36,247.37,63.87,26252.83,4.11,6.825,16.75329868,77.4581375,0.0037825,0.00144,21.87527,420.1775
18.4409,105.7941,0,0.249287236,3646.257276,1342.045182,18.1003755,13.53862531,1.660460913,2.532487117,142.3214993,1263.994966,1263.994966,482.0580982,327.1274463,7.5,35161.21,236.22,300.75,78.45,19314.76,3.61,9.75,14.87405038,86.87991,0.00363,0.001,21.6839625,420.1775
18.5914,105.737,0,0.211764242,3016.298161,1166.046457,19.01319727,13.05905049,4.341853576,1.80136671,68.41737177,541.1879168,541.1879168,548.5459666,114.5472852,12.57,41858.32,97.86,176.61,76.9,17090.08,3.65,8.19,18.46707305,87.289385,0.0035925,0.001,21.677175,420.1775
19.1032,105.6014,0,0.312177448,3351.460641,1122.175293,22.51778753,20.0589458,0.856208319,4.397336797,97.94627802,1008.981299,1008.981299,397.7994004,157.5839157,7.13,29425.99,388.45,219.75,304.76,21422.57,4.91,12.285,14.3942423,79.419665,0.0039975,0.00049,21.9989275,420.1775
19.1379,105.6342,0,0.282487324,3077.826075,1109.817086,22.93724318,21.70154206,1.158758954,4.045089316,110.9062542,994.3344724,994.3344724,393.3547409,133.0562483,9.88,43594.03,334.0,259.52,556.88,27944.35,6.29,10.92,21.52,78.8277,0.0039975,0.00049,21.9989275,420.1775
19.1799,105.6704,0,0.171259213,3557.925804,1123.687836,26.97506343,20.72982516,1.931228937,1.918566862,146.1651419,1139.488452,1139.488452,1040.950869,228.0428418,12.92,66322.61,336.11,299.32,1108.41,40705.75,5.33,11.115,33.38,86.9199875,0.00424,0.000455,21.892285,420.1775
21.1414,105.4817,0,0.172850659,2100.436359,1405.784431,29.10073464,19.81838138,3.498949946,1.095272629,331.7674992,460.2038935,460.2038935,1074.90944,319.786805,9.36,61989.17,179.71,218.52,132.58,25664.22,4.37,12.09,31.52738904,80.7570425,0.0036025,0.002,23.7677925,420.16
21.1817,105.4411,0,0.307418335,3623.961306,1414.527361,24.58146244,18.87409434,3.738290701,4.240759492,148.9157874,1140.45316,1140.45316,878.1050189,315.0888642,9.85,44872.65,327.08,202.56,261.54,31427.47,4.63,7.995,20.85582883,81.020205,0.0032875,0.002,23.88264,420.16
21.2322,105.3906,0,0.029485321,3501.250321,1377.417735,35.07917925,20.90623254,4.906838242,0.383976358,107.6209442,933.426651,933.426651,1698.506364,156.340811,9.01,16725.52,199.75,74.93,134.1,17801.08,4.88,8.97,12.59874013,81.020205,0.0032875,0.002,23.88264,420.16
21.285,105.4014,0,0.121476672,2684.149013,1271.941779,27.36541621,24.77144768,4.128415939,0.974547363,213.087719,641.8128124,641.8128124,993.3773451,260.2548909,15.21,49734.85,241.23,201.02,169.35,32535.78,4.19,9.75,18.58513189,81.15707,0.0031525,0.002,23.9285175,420.16
21.3153,105.355,0,0.237109021,3031.218894,1093.287931,48.44165673,25.93303166,2.577365347,4.288762576,263.7155031,1030.665016,1030.665016,1569.008649,251.8798045,17.65,74606.91,473.46,516.72,427.39,42572.0,4.59,7.995,27.52348591,81.15707,0.0031525,0.002,23.9285175,420.16
21.2961,105.295,0,0.131238311,3029.161315,1151.051391,41.62229947,26.92699488,3.267378023,1.343126402,140.7203273,1345.553849,1345.553849,1555.796877,180.114203,8.79,37476.68,473.95,139.02,512.43,25953.51,5.23,2.145,17.68,81.83125,0.0032925,0.002,23.6121325,420.16
21.4175,105.5206,0,0.182888482,3046.2698,1193.926153,22.08609793,20.48066213,2.402669001,2.115576129,198.4107189,956.2044852,956.2044852,610.24137,179.8158284,16.73,60422.06,441.95,262.9,282.16,27583.56,4.25,4.875,21.35786421,80.76487,0.003725,0.002,23.8040475,420.16
21.4053,105.6081,0,0.200678395,3642.310779,1452.774766,35.60330129,31.10012232,3.96132701,1.417198306,656.7136129,1601.251773,1601.251773,1077.99008,421.4097064,9.06,33059.17,513.8,623.86,199.46,19155.59,4.25,4.485,12.19756049,80.999515,0.00618,0.002,23.38457,420.16
21.27,105.6633,0,0.107861045,2917.726103,1249.864126,22.27255679,25.72514329,1.566079588,0.773445222,256.9336795,841.3067321,841.3067321,802.2505148,264.5357744,5.83,17653.76,596.17,416.0,411.47,12833.52,4.5,0.585,10.41167066,80.52694,0.00353,0.002,23.741155,420.16
19.8283,105.6311,0,0.198298046,3142.01042,1203.259347,22.95244791,18.70836229,1.493916693,1.88633711,311.3577519,830.1793385,830.1793385,538.8551989,422.7691453,8.68,44012.33,294.87,748.11,149.43,20725.62,3.65,4.29,16.29837016,81.54845,0.004215,0.001,24.339185,420.16
19.6664,105.7903,0,0.044121792,2607.744675,1129.569348,30.52459838,19.17827421,1.709277132,0.5827864,88.01318048,975.5351958,975.5351958,823.7153839,135.8277996,2.35,12555.52,255.15,575.52,69.43,6897.43,4.0,4.485,5.955830918,81.5935275,0.00454,0.001,24.5188475,420.16
19.6444,105.8044,0,0.113555359,2453.231861,1122.826522,32.62361596,20.6039474,3.444890887,0.558449461,136.1018306,583.4952916,583.4952916,1658.602395,180.4186424,10.89,53695.73,327.6,887.8,152.55,25855.36,4.53,3.705,31.04447776,78.757145,0.00454,0.00107,24.5188475,420.16
19.7267,105.8631,0,0.172849228,3634.976868,1373.229019,12.48504057,39.94269611,0.889560783,4.461621853,206.6055162,1347.28969,1347.28969,164.4788987,349.7514128,11.57,36126.49,333.36,1192.96,209.06,24406.15,4.88,5.46,10.95780844,78.757145,0.00454,0.00107,24.5188475,420.16
19.8667,105.8436,0,0.147407565,3172.400243,1146.117254,22.41322513,45.44276544,1.835206771,2.042374751,232.1050531,1331.82259,1331.82259,489.7118393,331.1638389,9.72,63633.4,578.43,907.62,204.62,27392.7,5.26,3.315,24.14792604,81.06921,0.00437,0.001,24.3987325,420.16
